"date","weighted","close","high","low","open","volume"
"2021-01-23 01:01:00","35807817.84","35859714.91","36033115.99","35396880.63","35889281.81","18179987193.77"
"2021-01-23 02:01:00","35717253.41","35719416.24","35938380.28","35501206.54","35859714.91","10097267539.94"
"2021-01-23 03:01:00","36163070.37","36672340.94","36695015.36","35601172.06","35719416.24","14267777783.03"
"2021-01-23 04:01:00","36819678.4","36963900.16","37073115.39","36505136.97","36672340.94","21156955403.34"
"2021-01-23 05:01:00","37098177.86","37096459.33","37333365.16","36894932.82","36963900.16","17778188793.05"
"2021-01-23 06:01:00","37026917.47","36946419.08","37253330.82","36817716.63","37096459.33","15579445796.1"
"2021-01-23 07:01:00","36799714.93","36290430.69","37137467.48","36263241.7","36946419.08","19569352406.29"
"2021-01-23 08:01:00","36353558.54","36378242.81","36643273.71","36064038.34","36290430.69","23703247239.18"
"2021-01-23 09:01:00","36048789.6","36325339.35","36378242.81","35745132.64","36378242.81","24877630190.59"
"2021-01-23 10:01:00","36285070.45","36420985.25","36579995.63","35929784.23","36325339.35","20304036871.3"
"2021-01-23 11:01:00","36147195.76","36007353.85","36568540.31","35865277.37","36420985.25","16895199296.92"
"2021-01-23 12:01:00","36118679.96","36003689.44","36277513.89","35995514.58","36007353.85","12219310617.74"
"2021-01-23 13:01:00","36218088.59","36208455.63","36366319.21","35954312.67","36003689.44","14509690651"
"2021-01-23 14:01:00","36428979.68","36808004.07","36835836.05","35993485.9","36208455.63","20673445967.47"
"2021-01-23 15:01:00","36739384.73","36415322.26","36976647.88","36413422.16","36808004.07","18922620102.8"
"2021-01-23 16:01:00","36456979.32","36427171.67","36667133.58","36276483.04","36415322.26","13816830592.87"
"2021-01-23 17:01:00","36321757.74","36403153.02","36459330.41","36173037.45","36427171.67","13631555679.67"
"2021-01-23 18:01:00","36216185.74","36011525.96","36519691.32","35960151.37","36403153.02","17440990727.87"
"2021-01-23 19:01:00","35662878.72","35735812.47","36076384.75","35431599.73","36011525.96","28570245401.82"
"2021-01-23 20:01:00","35215722.21","34915631.98","35962701.71","34720093.16","35735812.47","34132486599.51"
"2021-01-23 21:01:00","35205577.54","35154680.5","35414308.01","34817626.93","34915631.98","18943065107.72"
"2021-01-23 22:01:00","35309680.19","35415549.04","35838283.07","34854324.18","35154680.5","25861162865.81"
"2021-01-23 23:01:00","35346140.59","35294548.83","35518448.69","35224485.62","35415549.04","13237483112.51"
"2021-01-23 24:01:00","35545859.03","35490888.84","35728847.46","35227235.69","35294548.83","15318132491.27"
"2021-01-24 01:01:00","35636231.4","35671510.36","35858978.17","35369226.36","35490888.84","14642214756"
"2021-01-24 02:01:00","35715778.7","35734146.71","35886914.16","35595481.6","35671510.36","9393964114.95"
"2021-01-24 03:01:00","35566853.9","35645155.7","35825356.2","35333650.45","35734146.71","8595441581.89"
"2021-01-24 04:01:00","35735480.56","35740280.98","35856210.23","35626584.58","35645155.7","6264787096.85"
"2021-01-24 05:01:00","35578544.82","35532133.97","35774853.67","35425136.56","35740280.98","5266336204"
"2021-01-24 06:01:00","35456518.38","35639850.47","35703886.83","35184781.79","35532133.97","10052632090.4"
"2021-01-24 07:01:00","35609208.82","35492156.61","35812694.28","35417104.64","35639850.47","9121654931.73"
