"date","weighted","close","high","low","open","volume"
"2021-02-21 01:02:00","64997387.4","65024031.3","65326614.5","64574362.27","64595849.15","30163987545.24"
"2021-02-21 02:02:00","65385006.3","65371054.41","65536279.43","65024031.3","65024031.3","23919143003.66"
"2021-02-21 03:02:00","65328676.99","65354002.44","65397421.16","65202774.45","65371054.41","9847644770.18"
"2021-02-21 04:02:00","65444661.57","65504896.75","65588197.16","65248183.68","65354002.44","12928592892.43"
"2021-02-21 05:02:00","65410789.15","65243485.84","65538424.21","65243485.84","65504896.75","12684460232.28"
"2021-02-21 06:02:00","65305173.07","65296997.44","65512339.33","65067356.08","65243485.84","16468658545.85"
"2021-02-21 07:02:00","64454978.75","64298736.81","65296997.44","63520662.82","65296997.44","44809101228.69"
"2021-02-21 08:02:00","64431518.44","64231812.75","64824294.85","63939681.15","64298736.81","44318575643.59"
"2021-02-21 09:02:00","64076488.09","64196461.76","64560837.28","63400745.08","64231812.75","45635915582.03"
"2021-02-21 10:02:00","64260516.88","64520809.14","64521791.87","64020221.73","64196461.76","32504897255.34"
"2021-02-21 11:02:00","64935070.5","64977324.02","65307338.81","64510750.86","64520809.14","34172080850.84"
"2021-02-21 12:02:00","65146430.86","65115530.98","65323857.21","64944088.7","64977324.02","22278124960.51"
"2021-02-21 13:02:00","64928179.77","64924159.77","65152049.52","64779581.86","65115530.98","18540891015.18"
"2021-02-21 14:02:00","64952021.44","64803033.49","65129630.43","64763894.14","64924159.77","18309974845.22"
"2021-02-21 15:02:00","64533503.06","64473984.12","64813714.76","64328139.46","64803033.49","22244053171.2"
"2021-02-21 16:02:00","64380460.71","64377284.41","64535330.14","64148046.1","64473984.12","23188554339.74"
"2021-02-21 17:02:00","64242372.44","64383081.35","64530243.62","64015368.78","64377284.41","23725350565.14"
"2021-02-21 18:02:00","64221120.18","64473084.31","64473084.31","64053992.42","64383081.35","18461003205.68"
"2021-02-21 19:02:00","65109140.01","65178860.92","65479469.27","64366276.09","64473084.31","39457441026.35"
"2021-02-21 20:02:00","65033737.7","64994346.1","65197260.88","64876088.71","65178860.92","25056848797.03"
"2021-02-21 21:02:00","64893444.89","64756034.86","65069504.76","64662056.52","64994346.1","25120901451.92"
"2021-02-21 22:02:00","64910196.53","64928342.87","65000821.12","64756034.86","64756034.86","14326978577.3"
"2021-02-21 23:02:00","64999450.47","65048257.17","65261953.98","64721842.22","64928342.87","22184962440.21"
"2021-02-21 24:02:00","65024262.87","64935114.61","65221545.74","64854348.69","65048257.17","24659801452.11"
"2021-02-22 01:02:00","65041025.2","65313247.99","65354734.53","64824826.49","64935114.61","21404350982.95"
"2021-02-22 02:02:00","65244781.88","65169444.13","65341737.76","65067530.89","65313247.99","11408702560.17"
"2021-02-22 03:02:00","65422355.69","65689691.11","65737599.55","65043300.54","65169444.13","14461611724.34"
"2021-02-22 04:02:00","65587187.07","65486907.22","65810598.36","65394362.16","65689691.11","13541786514.31"
"2021-02-22 05:02:00","65503905.1","65415202.94","65689676.31","65282891.19","65486907.22","14814363178.28"
"2021-02-22 06:02:00","65468438.34","65306290.57","65630837.72","65258264.37","65415202.94","17146184002.44"
"2021-02-22 07:02:00","65294454.87","65281035.32","65526867.03","65053137.91","65306290.57","17918757249.99"
"2021-02-22 08:02:00","65390143.88","65416083.59","65514927.93","65148044.73","65281035.32","18280468623.92"
"2021-02-22 09:02:00","64907624.13","64390706.04","65468024.56","64387663.48","65416083.59","42075718267.53"
"2021-02-22 10:02:00","64615824.01","64787310.5","64801156.77","64241730.01","64390706.04","35573595748.89"
"2021-02-22 11:02:00","64988262.5","65196508.41","65386023.16","64539221.88","64787310.5","30463897930.41"
"2021-02-22 12:02:00","64883176.43","64583621.49","65292605.91","64573318.16","65196508.41","23530532762.8"
"2021-02-22 13:02:00","63925002.33","63683943.68","64685422.05","62961490.69","64583621.49","49470280803.85"
"2021-02-22 14:02:00","63886654.22","63369889.91","64377289.19","63298109.63","63683943.68","38310909934.69"
"2021-02-22 15:02:00","63611538.46","63570271.94","63827459.33","63369889.91","63369889.91","40508463805.87"
"2021-02-22 16:02:00","63751065.94","64187610.18","64232364.68","63289820.87","63570271.94","27806302429.26"
"2021-02-22 17:02:00","63903351.48","63489391.9","64306875.73","63393718.4","64187610.18","27574296163.58"
"2021-02-22 18:02:00","62848091.79","61630595.93","63634993.9","61297349.08","63489391.9","42751157475.04"
"2021-02-22 19:02:00","61520003.95","61615602.48","62413453.23","60152790.06","61630595.93","58614414165.31"
"2021-02-22 20:02:00","61760804.81","61355615.23","62209550.97","61199494.83","61615602.48","35405616572.4"
"2021-02-22 21:02:00","59906842.35","59894863.46","61389110.82","58659342.7","61355615.23","73662651488.58"
"2021-02-22 22:02:00","59347146.43","58169528.07","60309984.49","58169528.07","59894863.46","57729343222.63"
"2021-02-22 23:02:00","57738655.59","59998149.19","60030319.22","54948740.2","58169528.07","59724865345.95"
"2021-02-22 24:02:00","60236096.28","60518722.87","60801743.16","59411963.06","59998149.19","49636952777.97"
"2021-02-23 01:02:00","60807895.3","60732518.84","61227867.07","60183387.33","60518722.87","41720905044.49"
"2021-02-23 02:02:00","59959371.39","59353197.73","60770560.49","59348184.57","60732518.84","29371697669"
"2021-02-23 03:02:00","59712118.56","60237110.03","60662460.23","58869325.57","59353197.73","32764636577.2"
"2021-02-23 04:02:00","60578570.69","60975366.9","60975366.92","60058499.35","60237110.03","20440421323.18"
"2021-02-23 05:02:00","61597679.19","61536921.51","61899696.21","60890432.1","60975366.9","28147059505.17"
"2021-02-23 06:02:00","62313498.46","63186658.6","63217621.79","61305788.01","61536921.51","34773424682.14"
"2021-02-23 07:02:00","62368281.47","61928965.26","63315784.51","61604421.29","63186658.6","41538522825.81"
"2021-02-23 08:02:00","61410600.56","61712720.28","62067854.76","60754969.58","61928965.26","37180434002.54"
"2021-02-23 09:02:00","60618714.6","60498537.55","61747124.94","60132039.8","61712720.28","44631740995.14"
"2021-02-23 10:02:00","59501846.67","58334071.94","60879927.24","58166371.13","60498537.55","40599300018.95"
"2021-02-23 11:02:00","57845492.28","56901583.2","59072621.23","56555968.33","58334071.94","56307380643.36"
"2021-02-23 12:02:00","57774392.77","57834780.97","58455081.99","56901583.2","56901583.2","51521470242.06"
"2021-02-23 13:02:00","57274496.24","56766398.15","58322369.45","56158067.27","57834780.97","41345886089.32"
"2021-02-23 14:02:00","55834880.81","56216616.32","56797601.75","54924411.51","56766398.15","55982284897.54"
"2021-02-23 15:02:00","56423872.39","55798164.09","57291042.69","55423889.87","56216616.32","43037308665.58"
"2021-02-23 16:02:00","56104762.02","56007964.2","56586093.67","55638712.85","55798164.09","32177203115.05"
"2021-02-23 17:02:00","54313170.39","52071821.29","56178372.35","52071821.29","56007964.2","66409256570.14"
"2021-02-23 18:02:00","52855498.06","53828546.41","54243552.49","50250084.79","52071821.29","62957240848.9"
"2021-02-23 19:02:00","53773803.91","53110973.81","55214346.09","52418428.47","53828546.41","49098171655.71"
"2021-02-23 20:02:00","52237249.48","52063528.32","53877960.14","50624549.43","53110973.81","47822157149.51"
"2021-02-23 21:02:00","52866769.47","54451326.58","54980577.65","51345834.35","52063528.32","55568790060.01"
"2021-02-23 22:02:00","54514284.76","54368107","55366460.33","53734190.75","54451326.58","46807055177.93"
"2021-02-23 23:02:00","53500747.89","52663212.63","54984316.08","51661959.8","54368107","39338564914.74"
"2021-02-23 24:02:00","54527544.11","54733380.86","55646064.86","52331000.77","52663212.63","51615227980.07"
