"date","weighted","close","high","low","open","volume"
"2021-01-30 01:01:00","39739219.91","39291383.58","40186757.64","39036464.99","39771849.95","25141812263.5"
"2021-01-30 02:01:00","38938869.79","38584025.08","39346764.47","38534373.86","39291383.58","25293911039.06"
"2021-01-30 03:01:00","38348638.63","38416898.82","38852558.03","37920812.43","38584025.08","23355471384.52"
"2021-01-30 04:01:00","37789327.11","37713115.32","38541880.11","37170185.28","38416898.82","28676430879.51"
"2021-01-30 05:01:00","37954661.39","38015159.21","38407955.93","37366573.63","37713115.32","21349876580.34"
"2021-01-30 06:01:00","37888599.4","38037734.63","38191502.86","37627485.93","38015159.21","18028153367.8"
"2021-01-30 07:01:00","38103442.74","37651117.1","38591338.49","37522109.68","38037734.63","22487508803.08"
"2021-01-30 08:01:00","37353534.05","37527107.27","37776715.23","37095031.89","37651117.1","26290164334.36"
"2021-01-30 09:01:00","37805213.5","37537869.11","38090742.5","37486122.57","37527107.27","25869351494.85"
"2021-01-30 10:01:00","37603767.01","37338147.34","37996232.69","37207252.87","37537869.11","19280579460.16"
"2021-01-30 11:01:00","37359688.43","37239146.98","37607412.06","37076430.74","37338147.34","18782583356.19"
"2021-01-30 12:01:00","36841774.65","36779779.48","37361263.61","36443755.26","37239146.98","27786803273.83"
"2021-01-30 13:01:00","36928531.91","36989800.42","37102711.22","36676085.43","36779779.48","19560674067.16"
"2021-01-30 14:01:00","37085845.78","37087625.11","37448240.05","36747955.38","36989800.42","16737213059.62"
"2021-01-30 15:01:00","37025551.05","37372871.82","37380143.02","36837183.05","37087625.11","14100440608.07"
"2021-01-30 16:01:00","37306125.33","37582544.19","37634883.45","36981888.06","37372871.82","17355182565.1"
"2021-01-30 17:01:00","37693474.93","37452346.24","37916080.37","37375641.34","37582544.19","19226687693.41"
"2021-01-30 18:01:00","37735926.74","37760358.51","37973968.11","37437671.72","37452346.24","14129085690.04"
"2021-01-30 19:01:00","37597133.74","37584142.72","37846222.99","37447403.71","37760358.51","17489058703.43"
"2021-01-30 20:01:00","37269703.93","37047951.1","37597319.55","36988118.14","37584142.72","21787123520.85"
"2021-01-30 21:01:00","37082347.85","37224370.95","37247718.38","36947039.68","37047951.1","15474092933.64"
"2021-01-30 22:01:00","37333040.32","37497870.23","37619686.9","37180985.53","37224370.95","18259590019.39"
"2021-01-30 23:01:00","37230661.14","37240279.88","37596652.58","37029119.73","37497870.23","22166391027.9"
"2021-01-30 24:01:00","37217870.77","37144521.4","37477125.9","37025705.69","37240279.88","20349987381.4"
"2021-01-31 01:01:00","36622424.03","36647928.26","37171831.24","36191090.33","37144521.4","36537093778.5"
"2021-01-31 02:01:00","36867905.9","37086619.22","37086619.22","36632483.38","36647928.26","22873954855.28"
"2021-01-31 03:01:00","37179426.49","37159149.15","37281594.96","37053682.48","37086619.22","15838807478.67"
"2021-01-31 04:01:00","36976113.22","37000334.44","37209207.55","36736717.03","37159149.15","16099769458.48"
"2021-01-31 05:01:00","37105161.95","36978512.1","37229426.3","36953204.06","37000334.44","10582763239.01"
"2021-01-31 06:01:00","37005097.29","37289728.47","37292325.03","36718894.38","36978512.1","8726912092.9"
"2021-01-31 07:01:00","37313482.22","37149652.06","37455929.88","37127613.8","37289728.47","12849643872.46"
"2021-01-31 08:01:00","36971473.87","36989481.08","37154567.67","36720267.89","37149652.06","24923209964.87"
"2021-01-31 09:01:00","37017426.22","36941216.64","37218000.63","36808658.56","36989481.08","20052339784.77"
"2021-01-31 10:01:00","36955449.63","37074058.9","37120334.33","36807568.42","36941216.64","14791418715.92"
"2021-01-31 11:01:00","36929258.96","36951068.83","37089069.55","36800398.62","37074058.9","12674121673.65"
"2021-01-31 12:01:00","37115370.91","37088930.36","37248117.74","36858723.28","36951068.83","13216783579.84"
"2021-01-31 13:01:00","37127605.57","37164764.97","37214652","37000174.56","37088930.36","9419644808.88"
"2021-01-31 14:01:00","37088970.44","37046060.18","37227133.3","36972872.59","37164764.97","11120756897.98"
"2021-01-31 15:01:00","36985848.69","36923233.85","37062283.89","36875889.38","37046060.18","10999221541.85"
"2021-01-31 16:01:00","36777601.05","36725140.47","36937312.94","36575338.18","36923233.85","15816942881.82"
"2021-01-31 17:01:00","36732184.81","36733362.24","36861208.69","36558971.76","36725140.47","13235708150.99"
"2021-01-31 18:01:00","36561176.76","36342495.82","36774877.44","36340951.08","36733362.24","19345981070.59"
"2021-01-31 19:01:00","36538584.78","36722775.53","36831574.66","36278814.46","36342495.82","21479937832.76"
"2021-01-31 20:01:00","36672307.77","36597433.94","36828032.71","36526093.57","36722775.53","13794288566.61"
"2021-01-31 21:01:00","37013136.84","37074784.56","37414716.69","36505863.79","36597433.94","23598835783.46"
"2021-01-31 22:01:00","36818401.62","36705908.92","37083696.43","36676822.75","37074784.56","15221831780.23"
"2021-01-31 23:01:00","36712013.51","36669133.39","36835118.53","36608979.31","36705908.92","14903609002.62"
"2021-01-31 24:01:00","36348277.84","36289266.17","36763783.62","36039987.77","36669133.39","26821757699.71"
"2021-02-01 01:02:00","36338997.03","36291894.4","36467742.18","36183516.6","36289266.17","16662520306.3"
"2021-02-01 02:02:00","36091986.53","35845541.56","36385025.22","35796820.95","36291894.4","15370855223.31"
"2021-02-01 03:02:00","36052013.47","36162748.3","36389568.1","35781586.42","35845541.56","13196839530.62"
"2021-02-01 04:02:00","36275165.36","36254753.18","36399479.45","36096280.58","36162748.3","8715471228.84"
"2021-02-01 05:02:00","36265330.51","36353139.38","36407906.66","36052658.13","36254753.18","7867763454.78"
"2021-02-01 06:02:00","36157955.75","35980214.11","36373572.75","35980214.11","36353139.38","8137347942.19"
"2021-02-01 07:02:00","36109534.91","36195993.97","36320760.73","35911383.84","35980214.11","11682517829.53"
"2021-02-01 08:02:00","36363205.51","36363289.84","36476214.73","36180441.66","36195993.97","12286036245.69"
"2021-02-01 09:02:00","36089846.69","36081691.37","36400509.43","35901956.48","36363289.84","22206082668.09"
"2021-02-01 10:02:00","36499888.24","36799951.34","36976971.38","36022854.75","36081691.37","20920640939.71"
"2021-02-01 11:02:00","36936107.63","36980479.94","37159206.3","36599832.56","36799951.34","21762385253.7"
"2021-02-01 12:02:00","36647663.09","36548673.77","37017495.04","36488881.56","36980479.94","27231046057.37"
"2021-02-01 13:02:00","36724860.39","36869264.52","36885740.82","36547387.61","36548673.77","25707402275.14"
"2021-02-01 14:02:00","36972817.83","37037342.86","37139678.67","36840976.54","36869264.52","24759217190.68"
"2021-02-01 15:02:00","37038203.18","36865036.61","37477999.75","36730627.82","37037342.86","31489139579.47"
"2021-02-01 16:02:00","36894429.76","36947487.22","37020115.32","36757900.1","36865036.61","20579343974.16"
"2021-02-01 17:02:00","37038427.51","37722082.21","37723301.63","36640590.67","36947487.22","31725265086.47"
"2021-02-01 18:02:00","37697812.89","37543035.09","38043302.7","37436652.7","37722082.21","32789557655.96"
"2021-02-01 19:02:00","37306634.58","37224740.84","37589451.6","37146777.99","37543035.09","24063898502.73"
"2021-02-01 20:02:00","37244490.49","37381343.74","37631648.49","37030593.36","37224740.84","33015751043.8"
"2021-02-01 21:02:00","36943881.4","36707551.7","37470371.75","36574335.55","37381343.74","26520534704.73"
"2021-02-01 22:02:00","36594217.26","36521370.64","36824007.48","36429293.97","36707551.7","29174739713.9"
"2021-02-01 23:02:00","36513937.08","36551836.62","36753182.2","36158688.75","36521370.64","29948366055.15"
"2021-02-01 24:02:00","36485667.33","36324554.46","36643445.22","36308233.66","36551836.62","19697152366.46"
"2021-02-02 01:02:00","36481875.93","36654732.61","36718539.04","36288539.73","36324554.46","15656926693.82"
"2021-02-02 02:02:00","36874303.47","37145344.88","37179921.09","36645746.14","36654732.61","17415364787.64"
"2021-02-02 03:02:00","36910818.67","36780750.99","37174751.33","36760698.55","37145344.88","11831393815.85"
"2021-02-02 04:02:00","36859980.92","36755293.65","36987561.41","36753420.14","36780750.99","7215341265.19"
"2021-02-02 05:02:00","36704654.75","36641295.51","36900411.12","36529116.3","36755293.65","7041420967.98"
"2021-02-02 06:02:00","36618610.92","36565657.46","36721883.02","36529522.71","36641295.51","9822210008.41"
"2021-02-02 07:02:00","36450019.29","36309578.09","36630293.99","36303986.78","36565657.46","15279483584.15"
"2021-02-02 08:02:00","36476766.86","36522581.09","36714637.74","36269241.72","36309578.09","17211927211.14"
"2021-02-02 09:02:00","36573719.25","36478886.12","36911132.26","36384422.57","36522581.09","28373525653.45"
"2021-02-02 10:02:00","36388953.81","36499757.54","36514590.82","36325668.5","36478886.12","19716990730.28"
"2021-02-02 11:02:00","36435331.17","36396254.52","36556746.5","36339470.27","36499757.54","18908115111.68"
"2021-02-02 12:02:00","36428257.81","36439146.5","36482957.18","36339146.05","36396254.52","16741334442.32"
"2021-02-02 13:02:00","36606610.54","36632181.29","36771454.75","36406400.08","36439146.5","17845722637.46"
"2021-02-02 14:02:00","36660190.98","36768639.24","36834927.12","36550038.4","36632181.29","16249263048.05"
"2021-02-02 15:02:00","36792263.17","36974275.95","36980084.59","36668820.07","36768639.24","16618697351.91"
"2021-02-02 16:02:00","36884087.67","36884764.81","37052112.92","36741623.14","36974275.95","23158412126.57"
"2021-02-02 17:02:00","37050585.09","37224800.86","37237640.14","36837338.95","36884764.81","24212927861.25"
"2021-02-02 18:02:00","37788810.13","37856964.17","38133126.01","37218684.19","37224800.86","31551389127.09"
"2021-02-02 19:02:00","37580952.04","37444360.68","37923796.71","37299513.99","37856964.17","19808919818.22"
"2021-02-02 20:02:00","37320876.66","37127874.84","37576901.23","37098465.43","37444360.68","20532453504.69"
"2021-02-02 21:02:00","37325238.82","37349968.54","37473175.01","37052050.22","37127874.84","17119967288.79"
"2021-02-02 22:02:00","37453474.27","37467721.32","37632347.65","37330012.69","37349968.54","15298995167.83"
"2021-02-02 23:02:00","37287344.52","37320457.54","37488884.62","37072424.42","37467721.32","15381029616.29"
