"date","weighted","close","high","low","open","volume"
"2021-02-14 01:02:00","50823644.77","50657561.97","50962820.4","50657561.91","50873443.29","18901821728.17"
"2021-02-14 02:02:00","50461705.92","50300307.05","50666106.88","50258619.23","50657561.97","14598066905.86"
"2021-02-14 03:02:00","50304065.08","50248410.45","50403266.37","50237199.28","50300307.05","13784822952.6"
"2021-02-14 04:02:00","50366318.93","50384099.57","50469535.94","50231418.72","50248410.45","12148356125.87"
"2021-02-14 05:02:00","50317293.59","50309318.38","50432893.75","50232200.75","50384099.57","12235153109.99"
"2021-02-14 06:02:00","50454840.6","50556220.68","50736911.38","50304280.57","50309318.38","13744403129.11"
"2021-02-14 07:02:00","50466570.27","50478507.55","50658140.07","50322557.03","50556220.68","11751645552.05"
"2021-02-14 08:02:00","50519245.31","50597833.76","50622343.07","50418451.01","50478507.55","18384458559.96"
"2021-02-14 09:02:00","50875461.71","51097874.99","51244506.07","50323571.05","50597833.76","29532188012.25"
"2021-02-14 10:02:00","51003563.94","50854125.23","51207012.58","50789237.35","51097874.99","18476551071.97"
"2021-02-14 11:02:00","50772509.74","50597610.04","50946879.03","50582830.97","50854125.23","16686893050.08"
"2021-02-14 12:02:00","50672541.11","50818251.75","50899451.79","50414630.94","50597610.04","17340650292.24"
"2021-02-14 13:02:00","50945382.4","50942411.8","51069335","50799070.37","50818251.75","15806314344.12"
"2021-02-14 14:02:00","51589151.71","52546407.23","52549876.63","50942411.8","50942411.8","32664187299.19"
"2021-02-14 15:02:00","52452665.76","52285974.32","52925483.43","52071947.43","52546407.23","44810836888.56"
"2021-02-14 16:02:00","52326910.96","52242280.65","52623745.4","52156618.88","52285974.32","21888870123.86"
"2021-02-14 17:02:00","52083512.82","51876710.16","52394389.71","51788499.15","52242280.65","21595907755.97"
"2021-02-14 18:02:00","52282235.49","52544774.47","52646981.65","51876530.46","51876710.16","19896527537.28"
"2021-02-14 19:02:00","52682002.55","52559609.29","52813760.95","52460715.22","52544774.47","20289419642.48"
"2021-02-14 20:02:00","52316864.41","52469399.04","52616729.13","51909925.4","52559609.29","26121287229.21"
"2021-02-14 21:02:00","52787088.63","52969873.76","53046050.08","52435605.93","52469399.04","32226517605.93"
"2021-02-14 22:02:00","52592342.46","52172564.34","53028096.54","52081702.72","52969873.76","32488393633.31"
"2021-02-14 23:02:00","52142550.31","51920320.64","52421153.41","51686999.88","52172564.34","24632662190.58"
"2021-02-14 24:02:00","52024283.75","52106145.98","52383333.17","51641506.9","51920320.64","29220999697.61"
