"date","weighted","close","high","low","open","volume"
"2021-01-17 09:01:00","39445856.08","39541532.18","40710232.72","38064271.07","40099892.4","462644667594.67"
"2021-01-18 09:01:00","39793568.78","39992076.49","40943332.03","38710593.55","39541532.18","435529468116.11"
"2021-01-19 09:01:00","40176464.62","39552607.25","41031292.85","39547807.44","39992076.49","484571152124.68"
"2021-01-20 09:01:00","38862038.04","39241685.39","39980017.75","37476649.51","39552607.25","489982291141.9"
"2021-01-21 09:01:00","36527380.61","34429229.06","39315773.71","33730604.17","39241685.39","711182986622.38"
"2021-01-22 09:01:00","34903622.86","36378242.81","37333365.16","31691915.07","34429229.06","681524300486.62"
"2021-01-23 09:01:00","35828938.81","35488434.91","36976647.88","34720093.16","36378242.81","381134636014.67"
"2021-01-24 09:01:00","35480834.91","35514627.48","36252253.57","34230884.71","35488434.91","361751593706.46"
"2021-01-25 09:01:00","36798709.45","36024418.86","38300518.78","35406836.22","35514627.48","529154402271.82"
"2021-01-26 09:01:00","35666481.12","35971457.49","36536955.59","34800556.15","36024418.86","437364861390.49"
"2021-01-27 09:01:00","34666529.56","34298887.44","36022995.03","33183535.55","35971457.49","467567937365.19"
"2021-01-28 09:01:00","35321372.3","36610352.34","37151689.71","33765913.19","34298887.44","463301256939.39"
"2021-01-29 09:01:00","38268312.58","37527107.27","40845134.38","35478716.31","36610352.34","785387849987.66"
"2021-01-30 09:01:00","37188407.59","36989481.08","38090742.5","36191090.33","37527107.27","457629759103.72"
"2021-01-31 09:01:00","36636031.32","36363289.84","37414716.69","35781586.42","36989481.08","351056343866.55"
"2021-02-01 09:02:00","36834976.22","36522581.09","38043302.7","35901956.48","36363289.84","525382791067.03"
"2021-02-02 09:02:00","37197678.95","37909107.47","38209302.54","36325668.5","36522581.09","431531761437.6"
"2021-02-03 09:02:00","38683385.53","39360348.35","39362985.93","37873730.33","37909107.47","448017045178.56"
"2021-02-04 09:02:00","39819311.26","39818144.87","41284016.5","38240000.7","39360348.35","505518898603.97"
"2021-02-05 09:02:00","40026847.02","40459477.91","40708446.7","39540593.49","39818144.87","404786300459.22"
"2021-02-06 09:02:00","42345575.59","41733148.33","43622699.8","40426659.4","40459477.91","595338141019.72"
"2021-02-07 09:02:00","41731695.4","42047074.61","42658485.55","40630694.06","41733148.33","430120655468.29"
"2021-02-08 09:02:00","44793843.86","49100539.6","49347238.35","41600699.8","42047074.61","669013079760.88"
"2021-02-09 09:02:00","49453101.86","48700481.07","50971831.08","48379574.71","49100539.6","663346105295.62"
"2021-02-10 09:02:00","48679651.14","48580804.92","49589639.41","47379700.55","48700481.07","478014702334.36"
"2021-02-11 09:02:00","49893922.46","51485657.59","51811141.13","48088704.25","48580804.92","536287320207.95"
"2021-02-12 09:02:00","51346535.48","50896348.04","52238923.84","50233232.79","51485657.59","473026877306.62"
"2021-02-13 09:02:00","50867347.18","50597833.76","51743697.47","50231418.72","50896348.04","464707297576.94"
"2021-02-14 09:02:00","52043253","52656962.65","53046050.08","50323571.05","50597833.76","496296950989.26"
"2021-02-15 09:02:00","51955296.84","52494627.44","53023756.98","50687081.05","52656962.65","480530384017.3"
"2021-02-16 09:02:00","53769551.71","54714997.63","55186319.16","51775224.87","52494627.44","548275751835.73"
"2021-02-17 09:02:00","56311423.57","57491476.9","58022858.8","54449846.14","54714997.63","572276667435.69"
"2021-02-18 09:02:00","57593378.23","57796203.77","58202364.77","56420472.98","57491476.9","434120455206.51"
"2021-02-19 09:02:00","59550220.57","63458579.55","63490639.79","57066613.77","57796203.77","580530684721.17"
"2021-02-20 09:02:00","64302038.79","64231812.75","65588197.16","62534237.75","63458579.55","706780360530.1"
"2021-02-21 09:02:00","64854377.57","65416083.59","65810598.36","63400745.08","64231812.75","540609877820.85"
"2021-02-22 09:02:00","61761240.2","61712720.28","65468024.56","54948740.2","65416083.59","962259268232.56"
"2021-02-23 09:02:00","55014067.49","55077842","61747124.94","50250084.79","61712720.28","1029081593513.59"
"2021-02-24 09:02:00","56041093.93","56490652.12","58046053.52","52948476.74","55077842","682811973807.1"
"2021-02-25 09:02:00","56625889.06","53819748.23","58715825.31","53742929.32","56490652.12","895697554237.67"
"2021-02-26 09:02:00","53584159.73","53664254.42","55200479.77","51581042.67","53819748.23","1025043541966.83"
"2021-02-27 09:02:00","54096517.72","53401437.57","55268459.15","52468589.26","53664254.42","975967177379.09"
