"date","weighted","close","high","low","open","volume"
"2021-03-05 01:03:00","57004970.04","56904418.86","57274805.44","56678432.25","56799334.33","19813787487.28"
"2021-03-05 02:03:00","56541567.01","55981409.1","57348437.01","55877472.78","56904418.86","25888121870.89"
"2021-03-05 03:03:00","55799930.17","55501064.34","56098256.74","55412201.77","55981409.1","27769951245.7"
"2021-03-05 04:03:00","55792906.73","55670782.39","56034457.96","55404271.2","55501064.34","15155027254.64"
"2021-03-05 05:03:00","55691440.87","55920589.4","55963805.49","55384257.67","55670782.39","18566412556.63"
"2021-03-05 06:03:00","55954773.78","55898317.3","56205268.73","55716203.05","55920589.4","13451527617.05"
"2021-03-05 07:03:00","56228082.09","56468574.92","56481310.28","55873475.12","55898317.3","12877355361.14"
"2021-03-05 08:03:00","56564008.45","56362660.37","56799700.88","56298994.13","56468574.92","18533763010.03"
"2021-03-05 09:03:00","55057429.91","54724386.34","56395231.45","54445135.74","56362660.37","49054518325.81"
"2021-03-05 10:03:00","54583368.83","54794739.28","54946577.8","54398810.15","54724386.34","104295717820.9"
"2021-03-05 11:03:00","54775705.7","55103228.89","55103228.89","54471189.04","54794739.28","37725124031.99"
"2021-03-05 12:03:00","55015932.86","55144646.73","55179046.05","54720536.62","55103228.89","21136021087.11"
"2021-03-05 13:03:00","55003625.9","54491187.58","55172298.23","54465701.08","55144646.73","21495417000.16"
"2021-03-05 14:03:00","54640827.17","54665810.97","54855586.16","54444650.2","54491187.58","21926271125.54"
"2021-03-05 15:03:00","54820920","55080245.76","55084267.68","54633833.22","54665810.97","18084325090.12"
"2021-03-05 16:03:00","55095221.59","55163306.17","55262628.4","54902227.05","55080245.76","19150548072.05"
"2021-03-05 17:03:00","54830865.12","54597904.85","55229098.24","54503890.34","55163306.17","23498863864.84"
"2021-03-05 18:03:00","54686774.82","54837440.47","54942794.4","54511889.51","54597904.85","16924463071.62"
"2021-03-05 19:03:00","54869903.68","54875149.18","54989992.55","54659611.69","54837440.47","13086472028.57"
"2021-03-05 20:03:00","55218785.17","55454451.83","55454451.83","54865587.4","54875149.18","15794781310.38"
"2021-03-05 21:03:00","55352787.18","55424360.64","55759914","55019153.19","55454451.83","40326719575.51"
"2021-03-05 22:03:00","55716280.02","55865345.11","56059846.92","55254787.36","55424360.64","91370799098.07"
"2021-03-05 23:03:00","56000751.96","55779949.51","56511509.98","55673018.17","55865345.11","83753044615.99"
"2021-03-05 24:03:00","55973828.45","55640550.87","56399276.38","55474704.07","55779949.51","20296669935.28"
"2021-03-06 01:03:00","55249396.69","55474893.55","55654518.59","54855048.2","55640550.87","23716356024.08"
"2021-03-06 02:03:00","55652848.91","55860680.47","55987602.89","55216476.28","55474893.55","15179871068.09"
"2021-03-06 03:03:00","56110108.56","56137533.79","56240792.55","55694441.55","55860680.47","13344106018.34"
"2021-03-06 04:03:00","56550593.64","57053717.17","57053717.17","56039189.53","56137533.79","15318990310"
"2021-03-06 05:03:00","56812255.38","56808459.82","57059549.52","56558979.24","57053717.17","17907222896.56"
"2021-03-06 06:03:00","56759504.57","56747282.92","57010584.46","56548016.26","56808459.82","51124420953.21"
"2021-03-06 07:03:00","56830113.72","56780680.21","56986506.73","56514061.69","56747282.92","81107938303.73"
"2021-03-06 08:03:00","56716107.28","56476408.08","56838087.34","56411079.19","56780680.21","74823291684.82"
"2021-03-06 09:03:00","56641714.34","56401866.32","56817934.97","56319814.98","56476408.08","17542505347.8"
"2021-03-06 10:03:00","56303441.15","56341778.57","56488073.02","56158395.53","56401866.32","14603423531.04"
"2021-03-06 11:03:00","56223420.6","56279098.33","56384500.65","56044468.15","56341778.57","13237242145.36"
"2021-03-06 12:03:00","56167019.93","56156454.81","56279098.33","56036591.44","56279098.33","14471432684.64"
"2021-03-06 13:03:00","55838941.04","55884138.83","56157746.98","55634363.52","56156454.81","18111360525.53"
"2021-03-06 14:03:00","55971870.96","55865638.73","56205433.11","55692908.95","55884138.83","19619819927.54"
"2021-03-06 15:03:00","56104380.27","56150188.49","56242442.87","55864483.17","55865638.73","19047998144.4"
"2021-03-06 16:03:00","56233388.33","56103856.04","56395927.24","56091652.17","56150188.49","14186559208.61"
"2021-03-06 17:03:00","56207456.49","56014914.34","56344190.62","55981389.72","56103856.04","14959052470.92"
"2021-03-06 18:03:00","55798304.85","55640139.91","56043162.29","55623299.14","56014914.34","17669649197.65"
"2021-03-06 19:03:00","55670984.69","55426686.9","55842041.12","55336575.8","55640139.91","15027268897.83"
"2021-03-06 20:03:00","55645184.97","55706140.34","55833012.63","55395082.95","55426686.9","12688215076.18"
"2021-03-06 21:03:00","55258990.68","55209402.54","55706140.34","55046358.41","55706140.34","20972444732.1"
"2021-03-06 22:03:00","54979109.93","54955203","55332354.66","54638980.94","55209402.54","21115276958.47"
"2021-03-06 23:03:00","55131947.03","55248714.42","55352606.02","54866926.68","54955203","13925778501.39"
"2021-03-06 24:03:00","55174700.98","54941544.99","55309943.98","54940287.4","55248714.42","12631696043.15"
"2021-03-07 01:03:00","55179259.06","55171091.46","55421823.54","54805840.75","54941544.99","13501261107.04"
"2021-03-07 02:03:00","55426491.36","55553519.19","55706205.58","55097794.74","55171091.46","12794651266.5"
"2021-03-07 03:03:00","55563960.21","55702901.23","55819057.3","55373454.38","55553519.19","16069652933.05"
"2021-03-07 04:03:00","55642412.76","55583165.19","55842591.09","55512817.29","55702901.23","9921598619.06"
"2021-03-07 05:03:00","55672264.49","55629049.16","55841603.5","55420684.34","55583165.19","12613664966.36"
"2021-03-07 06:03:00","55653975.06","55697075.89","55868048.21","55405622.33","55629049.16","74529577242.22"
"2021-03-07 07:03:00","55825968.86","56238296.73","56449727.04","55629245.39","55697075.89","54478329969.82"
"2021-03-07 08:03:00","56221525.24","56099021.66","56344372.77","56019172.82","56238296.73","34464919400.87"
"2021-03-07 09:03:00","56412043.81","56538733.22","56594860.07","56099021.66","56099021.66","21159029393.67"
"2021-03-07 10:03:00","56541008.83","56467770.59","56689694.03","56365187.33","56538733.22","20068665674.61"
"2021-03-07 11:03:00","56667142.97","56635414.61","56966553.5","56346564.74","56467770.59","28584606928.43"
"2021-03-07 12:03:00","56821058.84","56697019.86","56984059.24","56635414.61","56635414.61","21797126382.55"
"2021-03-07 13:03:00","56546748.45","56517812.85","56833882.38","56466111.47","56697019.86","95140469731.61"
"2021-03-07 14:03:00","56353025.12","56403458.67","56517812.85","56218414.38","56517812.85","18913202290.14"
"2021-03-07 15:03:00","56475973.12","56547666.43","56676916.15","56291292.65","56403458.67","16023927853.1"
"2021-03-07 16:03:00","56714284.78","57184680.81","57185715.74","56410764.05","56547666.43","19159219683.39"
"2021-03-07 17:03:00","57522538.3","57463799.07","57862909.01","57108658.24","57184680.81","34874764517.7"
"2021-03-07 18:03:00","57876550.13","58035188.74","58246276.73","57446288.44","57463799.07","31686832431.87"
"2021-03-07 19:03:00","57738945.16","57701537.97","58037683.38","57428807.64","58035188.74","27064553154.15"
"2021-03-07 20:03:00","57763127.91","57779758.57","57963456.51","57628064.51","57701537.97","19993551464.01"
"2021-03-07 21:03:00","57786807.62","57846129.06","57945398.53","57586565","57779758.57","15104893642.98"
"2021-03-07 22:03:00","57783106.19","57816797.48","57888274.36","57519508.33","57846129.06","17288127540.77"
"2021-03-07 23:03:00","57750536.49","57623098.98","58207286.17","57396104.73","57816797.48","26010264129.84"
"2021-03-07 24:03:00","57732792.49","57610803.01","57866797.59","57534805.12","57623098.98","14137028897.22"
"2021-03-08 01:03:00","58080065.38","58129156.41","58404136.45","57610803.01","57610803.01","19014251802.59"
